Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.8417202132936197,"InChI=1S/C16H12O5/c1-7-5-9-12(11(18)6-7)15(20)13-8(14(9)19)3-4-10(17)16(13)21-2/h3-6,17-18H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,311274,C16H12O5,N,COc1c(O)ccc2c1C(=O)c1c(O)cc(C)cc1C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,OCZOZMSHTPWVFR,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,OCZOZMSHTPWVFR-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-7-5-9-12(10(17)6-7)16(20)13-8(14(9)18)3-4-11(21-2)15(13)19/h3-6,17,19H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,313224,C16H12O5,N,COc1ccc2c(c1O)C(=O)c1c(O)cc(C)cc1C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,OOGRUKBFJVRVRU,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,OOGRUKBFJVRVRU-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-7-3-4-9-13(14(7)18)16(20)12-10(15(9)19)5-8(21-2)6-11(12)17/h3-6,17-18H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,374001,C16H12O5,N,COc1cc(O)c2c(c1)C(=O)c1ccc(C)c(O)c1C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,BCNHHRYIFDJCQS,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,BCNHHRYIFDJCQS-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-20-10-5-3-4-8-12(10)14(17)9-6-7-11(21-2)16(19)13(9)15(8)18/h3-7,19H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,387638,C16H12O5,N,COc1ccc2c(c1O)C(=O)c1cccc(OC)c1C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,NPFWBCDZVRHCNB,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,NPFWBCDZVRHCNB-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-7-3-4-8-13(14(7)18)16(20)10-6-12(21-2)11(17)5-9(10)15(8)19/h3-6,17-18H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,417891,C16H12O5,N,COc1cc2c(cc1O)C(=O)c1ccc(C)c(O)c1C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,WOIOFXQYOYTGGM,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,WOIOFXQYOYTGGM-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-7-3-9-10(6-12(7)18)15(19)11-4-8(17)5-13(21-2)14(11)16(9)20/h3-6,17-18H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,424640,C16H12O5,N,COc1cc(O)cc2c1C(=O)c1cc(C)c(O)cc1C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,XCKFYIJLBVJPAJ,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,XCKFYIJLBVJPAJ-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-7-3-9-10(6-12(7)17)15(19)11-4-8(21-2)5-13(18)14(11)16(9)20/h3-6,17-18H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,429763,C16H12O5,N,COc1cc(O)c2c(c1)C(=O)c1cc(O)c(C)cc1C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,KIGJZKJZLJUDMX,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,KIGJZKJZLJUDMX-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-7-6-9-12(16(20)13(7)17)15(19)11-8(14(9)18)4-3-5-10(11)21-2/h3-6,17,20H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,433067,C16H12O5,N,COc1cccc2c1C(=O)c1c(cc(C)c(O)c1O)C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,FGQHAPGBLZHKHF,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,FGQHAPGBLZHKHF-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-20-8-3-4-9-11(7-8)14(17)10-5-6-12(21-2)16(19)13(10)15(9)18/h3-7,19H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,457787,C16H12O5,N,COc1ccc2c(c1)C(=O)c1ccc(OC)c(O)c1C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,BPNMEZKFWZNCLT,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,BPNMEZKFWZNCLT-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-7-3-4-8-11(13(7)18)14(19)9-5-6-10(17)16(21-2)12(9)15(8)20/h3-6,17-18H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,457996,C16H12O5,N,COc1c(O)ccc2c1C(=O)c1ccc(C)c(O)c1C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,QJRHLPRUPYDZHC,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,QJRHLPRUPYDZHC-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-7-10(17)6-9-13(14(7)18)16(20)12-8(15(9)19)4-3-5-11(12)21-2/h3-6,17-18H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,460800,C16H12O5,N,COc1cccc2c1C(=O)c1c(cc(O)c(C)c1O)C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,WBONGPMTZMQLBX,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,WBONGPMTZMQLBX-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-7-3-9-13(11(17)4-7)16(20)10-5-8(21-2)6-12(18)14(10)15(9)19/h3-6,17-18H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,463070,C16H12O5,N,COc1cc(O)c2c(c1)C(=O)c1c(O)cc(C)cc1C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,LLZYZGMVXFGQAY,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,LLZYZGMVXFGQAY-UHFFFAOYSA-N,6,12
0.8417202132936197,"InChI=1S/C16H12O5/c1-7-3-4-8-11(13(7)17)16(20)12-9(14(8)18)5-6-10(21-2)15(12)19/h3-6,17,19H,1-2H3",796.0;696.0;696.0;696.0;1572.0;1156.0,2,284.0684735,502438,C16H12O5,N,COc1ccc2c(c1O)C(=O)c1c(ccc(C)c1O)C2=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,MNKOPGIYZPOOIM,138.13805976583038,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,MNKOPGIYZPOOIM-UHFFFAOYSA-N,6,12
0.8399054424806699,"InChI=1S/C16H12O5/c17-9-1-2-10-14(4-9)21-7-16(20)6-8-3-12(18)13(19)5-11(8)15(10)16/h1-5,17,19-20H,6-7H2",796.0;696.0;1044.0;696.0;808.0;960.0,2,284.0684735,360665,C16H12O5,N,O=C1C=C2CC3(O)COc4cc(O)ccc4C3=C2C=C1O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H7O3]+;163.0395:[C9H6O3]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H11O3]+,UHFFFAOYSA,MLWIYODOURBGPI,137.8402304930372,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,MLWIYODOURBGPI-UHFFFAOYSA-N,6,12
0.8397571722809976,"InChI=1S/C16H12O5/c1-8-6-10(17)14-12(7-8)21-16(19)9-4-3-5-11(20-2)13(9)15(14)18/h3-7,17H,1-2H3",808.0;708.0;696.0;708.0;1572.0;1156.0,2,284.0684735,311225,C16H12O5,N,COc1cccc2c(=O)oc3cc(C)cc(O)c3c(=O)c12,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,ZCPWKZUDPGMFMG,137.815897279482,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,ZCPWKZUDPGMFMG-UHFFFAOYSA-N,6,12
0.8358627420146224,"InChI=1S/C16H12O5/c1-20-15-8-14-12(6-13(15)18)11(7-16(19)21-14)9-2-4-10(17)5-3-9/h2-8,17-18H,1H3",808.0;708.0;1156.0;708.0;708.0;972.0,2,284.0684735,114993,C16H12O5,N,COc1cc2oc(=O)cc(-c3ccc(O)cc3)c2cc1O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H6O3]+H+;227.0724:[C14H11O3]+,UHFFFAOYSA,HUGUGFBIYQBLCS,137.17676680311462,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,HUGUGFBIYQBLCS-UHFFFAOYSA-N,6,12
0.8358627420146224,"InChI=1S/C16H12O5/c1-20-15-8-14-12(6-13(15)18)11(7-16(19)21-14)9-3-2-4-10(17)5-9/h2-8,17-18H,1H3",808.0;708.0;1156.0;708.0;708.0;972.0,2,284.0684735,115004,C16H12O5,N,COc1cc2oc(=O)cc(-c3cccc(O)c3)c2cc1O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H6O3]+H+;227.0724:[C14H11O3]+,UHFFFAOYSA,MYVNFPJTNYAPDH,137.17676680311462,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,MYVNFPJTNYAPDH-UHFFFAOYSA-N,6,12
0.8327490901925374,"InChI=1S/C16H12O5/c17-9-1-2-10-14(4-9)21-7-16(20)6-8-3-12(18)13(19)5-11(8)15(10)16/h1-5,18-20H,6-7H2",796.0;696.0;1044.0;696.0;796.0;1156.0,2,284.0684735,54332,C16H12O5,N,O=C1C=CC2=C3c4cc(O)c(O)cc4CC3(O)COC2=C1,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H7O3]+;163.0395:[C9H6O3]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,PGERTGWKXFAEFR,136.66577298985433,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,PGERTGWKXFAEFR-UHFFFAOYSA-N,6,12
0.8316995347431362,"InChI=1S/C16H12O5/c17-6-11-13(19)4-3-9-12-7-20-14-5-8(18)1-2-10(14)16(12)21-15(9)11/h1-6,12,16,18-19H,7H2",708.0;696.0;1056.0;696.0;808.0;1156.0,2,284.0684735,457313,C16H12O5,N,O=Cc1c(O)ccc2c1OC1c3ccc(O)cc3OCC21,121.0289:[C7H4O2]+H+;123.045:[C7H6O2]+H+;151.04:[C8H7O3]+;163.0395:[C9H6O3]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,FJZRCLCBDONNNU,136.49352626094472,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,FJZRCLCBDONNNU-UHFFFAOYSA-N,6,12
0.8315427832079803,"InChI=1S/C16H12O5/c1-20-14-6-9(18)3-5-12(14)16-13(8-17)11-4-2-10(19)7-15(11)21-16/h2-8,18-19H,1H3",1572.0;348.0;1355.0;448.0;1324.0;908.0,2,284.0684735,413164,C16H12O5,N,COc1cc(O)ccc1-c1oc2cc(O)ccc2c1C=O,121.0289:[C7H4O2]+H+;123.045:[C7H7O2]+;151.04:[C8H7O3]+;163.0395:[C9H5O3+H]+H+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H8O3+2H]+H+,UHFFFAOYSA,WDOIEKGCNWFDSA,136.46780114161197,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,WDOIEKGCNWFDSA-UHFFFAOYSA-N,6,12
0.831388790264295,"InChI=1S/C16H12O5/c17-9-1-2-10-14(4-9)21-7-16(20)6-8-3-12(18)13(19)5-11(8)15(10)16/h1-6,17-20H,7H2",796.0;696.0;1044.0;696.0;808.0;1156.0,2,284.0684735,558685,C16H12O5,N,Oc1ccc2c(c1)OCC1(O)C=c3cc(O)c(O)cc3=C21,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H7O3]+;163.0395:[C9H6O3]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,XPWNRECAMQNDNB,136.44252874572277,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,XPWNRECAMQNDNB-UHFFFAOYSA-N,6,12
0.8292403197837068,"InChI=1S/C16H12O5/c1-8-6-9(16(19)20-2)13-12(7-8)21-11-5-3-4-10(17)14(11)15(13)18/h3-7,17H,1-2H3",708.0;1324.0;1156.0;808.0;808.0;448.0,2,284.0684735,329730,C16H12O5,N,COC(=O)c1cc(C)cc2oc3cccc(O)c3c(=O)c12,121.0289:[C7H4O2]+H+;123.045:[C7H8O2-H]+;151.04:[C8H5O3+H]+H+;163.0395:[C9H8O3-H]+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,ROAIVZJRBNAGQS,136.08993469016207,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,ROAIVZJRBNAGQS-UHFFFAOYSA-N,6,12
0.8274871022420541,"InChI=1S/C16H12O5/c1-20-13-7-11(18)8-14-15(13)12(16(19)21-14)6-9-2-4-10(17)5-3-9/h2-8,17-18H,1H3",808.0;708.0;1156.0;708.0;708.0;1168.0,2,284.0684735,398957,C16H12O5,N,COc1cc(O)cc2c1C(=Cc1ccc(O)cc1)C(=O)O2,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,RVZXSEMJMMVLJJ,135.80220717010684,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,RVZXSEMJMMVLJJ-UHFFFAOYSA-N,6,12
0.8210318553552592,"InChI=1S/C16H12O5/c1-19-9-3-5-10-13(7-9)20-15-11-4-2-8(17)6-12(11)21-16(18)14(10)15/h2-7,14-15,17H,1H3",808.0;708.0;1144.0;708.0;808.0;1056.0,2,284.0684735,441422,C16H12O5,N,COc1ccc2c(c1)OC1c3ccc(O)cc3OC(=O)C21,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H11O3]+,UHFFFAOYSA,ZVPPEISOWXTPEL,134.7428108693313,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,ZVPPEISOWXTPEL-UHFFFAOYSA-N,6,12
0.818855691667406,"InChI=1S/C16H12O5/c17-8-1-2-9-12(3-8)18-6-11-10-4-14-15(20-7-19-14)5-13(10)21-16(9)11/h1-5,11,16-17H,6-7H2",708.0;696.0;1056.0;696.0;808.0;1584.0,2,284.0684735,27910,C16H12O5,N,Oc1ccc2c(c1)OCC1c3cc4c(cc3OC21)OCO4,121.0289:[C7H4O2]+H+;123.045:[C7H6O2]+H+;151.04:[C8H7O3]+;163.0395:[C9H6O3]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H10O3]+H+,UHFFFAOYSA,HUKSJTUUSUGIDC,134.3856719711259,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,HUKSJTUUSUGIDC-UHFFFAOYSA-N,6,12
0.8183333029982057,"InChI=1S/C16H12O5/c17-11-2-1-9-3-10(7-19-14(9)4-11)12-5-15-16(6-13(12)18)21-8-20-15/h1-6,17-18H,7-8H2",708.0;696.0;1060.0;696.0;808.0;1584.0,2,284.0684735,2543,C16H12O5,N,Oc1ccc2c(c1)OCC(c1cc3c(cc1O)OCO3)=C2,121.0289:[C7H4O2]+H+;123.045:[C7H6O2]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H10O3]+H+,UHFFFAOYSA,NSLWGXNKAGTHTP,134.29994068409334,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,NSLWGXNKAGTHTP-UHFFFAOYSA-N,6,12
0.8092397883101117,"InChI=1S/C16H12O5/c1-18-13-6-10(17)2-3-11(13)14-4-9-5-15-16(20-8-19-15)7-12(9)21-14/h2-7,17H,8H2,1H3",1355.0;348.0;1355.0;448.0;1324.0;1584.0,2,284.0684735,418652,C16H12O5,N,COc1cc(O)ccc1-c1cc2cc3c(cc2o1)OCO3,121.0289:[C7H4O2]+H+;123.045:[C7H7O2]+;151.04:[C8H7O3]+;163.0395:[C9H5O3+H]+H+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H10O3]+H+,UHFFFAOYSA,KWOIKCKVKSXBPU,132.80756773685226,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,KWOIKCKVKSXBPU-UHFFFAOYSA-N,6,12
0.8092397883101117,"InChI=1S/C16H12O5/c1-18-10-2-3-11(12(17)6-10)14-4-9-5-15-16(20-8-19-15)7-13(9)21-14/h2-7,17H,8H2,1H3",1355.0;348.0;1355.0;448.0;1324.0;1584.0,2,284.0684735,471321,C16H12O5,N,COc1ccc(-c2cc3cc4c(cc3o2)OCO4)c(O)c1,121.0289:[C7H4O2]+H+;123.045:[C7H7O2]+;151.04:[C8H7O3]+;163.0395:[C9H5O3+H]+H+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H10O3]+H+,UHFFFAOYSA,ZSGMWCFFXCOFPM,132.80756773685226,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,ZSGMWCFFXCOFPM-UHFFFAOYSA-N,6,12
0.7990013840189619,"InChI=1S/C16H12O5/c1-20-16-14(19)12-7-6-11(18)8-13(12)21-15(16)9-2-4-10(17)5-3-9/h2-8,17-18H,1H3",708.0;1072.0;1168.0;808.0;708.0;1156.0,2,284.0684735,383644,C16H12O5,N,COc1c(-c2ccc(O)cc2)oc2cc(O)ccc2c1=O,121.0289:[C7H4O2]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H8O3-H]+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,BKGQDASNGPWTDI,131.12730239269067,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,BKGQDASNGPWTDI-UHFFFAOYSA-N,6,12
0.789191763852269,"InChI=1S/C16H12O5/c1-20-11-5-2-9(3-6-11)16-15(19)14(18)12-7-4-10(17)8-13(12)21-16/h2-8,17,19H,1H3",708.0;1508.0;1072.0;808.0;808.0;960.0,2,284.0684735,473138,C16H12O5,N,COc1ccc(-c2oc3cc(O)ccc3c(=O)c2O)cc1,121.0289:[C7H4O2]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H8O3-H]+;175.0393:[C10H8O3-H]+;227.0724:[C14H11O3]+,UHFFFAOYSA,IYFVCSURXCCUSJ,129.5174065205643,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,IYFVCSURXCCUSJ-UHFFFAOYSA-N,6,12
0.7821153812080106,"InChI=1S/C16H12O5/c1-7-6-21-15-8(2)13(17)14(18)11-10(16(19)20-3)5-4-9(7)12(11)15/h4-6H,1-3H3",1684.0;1044.0;1044.0;1144.0;1572.0;448.0,2,284.0684735,366964,C16H12O5,N,COC(=O)c1ccc2c3c1C(=O)C(=O)C(C)=C3OC=C2C,121.0289:[C7H3O2+H]+H+;123.045:[C7H7O2]+;151.04:[C8H7O3]+;163.0395:[C9H5O3+H]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,REFHAZQNBXROMT,128.35607315444082,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,REFHAZQNBXROMT-UHFFFAOYSA-N,6,12
0.7694280350392362,"InChI=1S/C16H12O5/c1-21-12-6-10-13(16(20)11(12)7-17)15(19)9-5-3-2-4-8(9)14(10)18/h2-6,17,20H,7H2,1H3",1044.0;1144.0;796.0;1056.0;1672.0;1144.0,2,284.0684735,458625,C16H12O5,N,COc1cc2c(c(O)c1CO)C(=O)c1ccccc1C2=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H8O3-H]+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,TYKBLFIFAWWLCZ,126.27390219590572,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,TYKBLFIFAWWLCZ-UHFFFAOYSA-N,6,12
0.768973486814875,"InChI=1S/C16H12O5/c1-20-11-4-2-9(3-5-11)14-8-13(19)16-12(18)6-10(17)7-15(16)21-14/h2-8,17-18H,1H3",1168.0;1532.0;1072.0;908.0;808.0;1156.0,2,284.0684735,3986,C16H12O5,N,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,121.0289:[C7H3O2+H]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,DANYIYRPLHHOCZ,126.19930447472524,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,DANYIYRPLHHOCZ-UHFFFAOYSA-N,6,12
0.768973486814875,"InChI=1S/C16H12O5/c1-20-13-5-3-2-4-10(13)14-8-12(19)16-11(18)6-9(17)7-15(16)21-14/h2-8,17-18H,1H3",1168.0;1532.0;1072.0;908.0;808.0;1156.0,2,284.0684735,348279,C16H12O5,N,COc1ccccc1-c1cc(=O)c2c(O)cc(O)cc2o1,121.0289:[C7H3O2+H]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,SWYVZKGICYEZDR,126.19930447472524,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,SWYVZKGICYEZDR-UHFFFAOYSA-N,6,12
0.768250184139752,"InChI=1S/C16H12O5/c1-21-7-11-12(17)6-10-13(16(11)20)15(19)9-5-3-2-4-8(9)14(10)18/h2-6,17,20H,7H2,1H3",1056.0;1156.0;796.0;1056.0;1672.0;1156.0,2,284.0684735,303434,C16H12O5,N,COCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H8O3-H]+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,OBAYLECORSQIQW,126.08060038922638,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,OBAYLECORSQIQW-UHFFFAOYSA-N,6,12
