Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.6720418754500584,"InChI=1S/C20H28O4/c1-12-5-6-14-7-8-16-17(19(14,3)4)20(23,24-18(16)22)11-13(2)10-15(21)9-12/h5,13-14,23H,6-11H2,1-4H3",696.0;1044.0;1268.0;1056.0;808.0,2,332.1987594,455385,C20H28O4,N,CC1=CCC2CCC3=C(C(O)(CC(C)CC(=O)C1)OC3=O)C2(C)C,83.0487442:[C5H6O]+H+;259.2067871:[C18H27O]+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,SQWYOIGSEWYOLB,233.1531235326537,83.0487442_20.0;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,SQWYOIGSEWYOLB-UHFFFAOYSA-N,5,13
0.6717848842632367,"InChI=1S/C20H28O4/c1-12-6-5-8-18(3)15(19(4)9-7-16(18)23-19)10-14-13(2)17(21)24-20(14,22)11-12/h6,15-16,22H,5,7-11H2,1-4H3",796.0;1044.0;1268.0;1056.0;808.0,2,332.1987594,407575,C20H28O4,N,CC1=CCCC2(C)C3CCC(C)(O3)C2CC2=C(C)C(=O)OC2(O)C1,83.0487442:[C5H8O-H]+;259.2067871:[C18H27O]+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,CBMQMSLEHCTTCY,233.06396495471876,83.0487442_20.0;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,CBMQMSLEHCTTCY-UHFFFAOYSA-N,5,13
0.6681814009056336,"InChI=1S/C20H28O4/c1-11-12-7-15(22)18-19(2,10-21)5-4-6-20(18,3)14(12)9-16-13(11)8-17(23)24-16/h8-9,11-12,15,18,21-23H,4-7,10H2,1-3H3",1244.0;1703.0;1815.0;1815.0;696.0;908.0,2,332.1987594,554218,C20H28O4,N,CC1c2cc(O)oc2C=C2C1CC(O)C1C(C)(CO)CCCC21C,83.0487442:[C5H9O-2H]+;257.1903992:[C18H24O]+H+;259.2067871:[C18H25O+H]+H+;269.1911011:[C19H26O-H]+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,LQRIJXDOZWSDAA,231.81379970294714,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,LQRIJXDOZWSDAA-UHFFFAOYSA-N,6,13
0.6628754394551233,"InChI=1S/C20H28O4/c1-12-17(24)14(22)9-15-19(12,3)6-5-13-10-18(2,16(23)11-21)7-8-20(13,15)4/h9,13,15,21-22H,1,5-8,10-11H2,2-4H3",1044.0;708.0;908.0;696.0;908.0,2,332.1987594,382305,C20H28O4,N,C=C1C(=O)C(O)=CC2C1(C)CCC1CC(C)(C(=O)CO)CCC12C,83.0487442:[C5H7O]+;257.1903992:[C18H24O]+H+;259.2067871:[C18H24O+2H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,VUBVLRJKVTZJLO,229.97298958274166,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,VUBVLRJKVTZJLO-UHFFFAOYSA-N,5,13
0.6628754394551233,"InChI=1S/C20H28O4/c1-18(2)15-6-5-12-9-19(3,16(23)11-21)8-7-13(12)20(15,4)10-14(22)17(18)24/h9-10,13,15,21-22H,5-8,11H2,1-4H3",1044.0;708.0;908.0;696.0;908.0,2,332.1987594,384531,C20H28O4,N,CC1(C(=O)CO)C=C2CCC3C(C)(C)C(=O)C(O)=CC3(C)C2CC1,83.0487442:[C5H7O]+;257.1903992:[C18H24O]+H+;259.2067871:[C18H24O+2H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,JLXLDXALELIBKS,229.97298958274166,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,JLXLDXALELIBKS-UHFFFAOYSA-N,5,13
0.662856831325185,"InChI=1S/C20H28O4/c1-20-9-17(23)19-13-5-3-12(22)8-11(13)2-4-14(19)15(20)6-7-16(20)18(24)10-21/h8,13-17,19,21,23H,2-7,9-10H2,1H3",1056.0;708.0;908.0;696.0;908.0,2,332.1987594,480344,C20H28O4,N,CC12CC(O)C3C4CCC(=O)C=C4CCC3C1CCC2C(=O)CO,83.0487442:[C5H7O]+;257.1903992:[C18H24O]+H+;259.2067871:[C18H24O+2H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,ACHGZZCRIIPHAX,229.96653381893185,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,ACHGZZCRIIPHAX-UHFFFAOYSA-N,5,13
0.6608461151365415,"InChI=1S/C20H28O4/c1-3-4-11-16-24-19-14-10-9-12-17(19)18(21)13-7-5-6-8-15-20(22)23-2/h9-10,12,14,18,21H,3-4,6,8,11,13,15-16H2,1-2H3",696.0;708.0;908.0;708.0;920.0,2,332.1987594,514390,C20H28O4,N,CCCCCOc1ccccc1C(O)CC#CCCCC(=O)OC,83.0487442:[C5H6O]+H+;257.1903992:[C18H24O]+H+;259.2067871:[C18H24O+2H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,ZQRYAWVNSTVEIJ,229.26895115772348,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,ZQRYAWVNSTVEIJ-UHFFFAOYSA-N,5,13
0.6602355292889208,"InChI=1S/C20H28O4/c1-14(6-5-7-15(2)9-11-20(23)24-4)8-10-17-13-18(21)16(3)12-19(17)22/h7-8,12-13,21-22H,5-6,9-11H2,1-4H3/b14-8+,15-7+",972.0;708.0;908.0;708.0;920.0,2,332.1987594,333167,C20H28O4,N,COC(=O)CC/C(C)=C/CC/C(C)=C/Cc1cc(O)c(C)cc1O,83.0487442:[C5H7O]+;257.1903992:[C18H24O]+H+;259.2067871:[C18H24O+2H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,DRRSQLPWSA,XONZEOKWFDBLFK,229.05711912350353,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,XONZEOKWFDBLFK-DRRSQLPWSA-N,5,13
0.6497475354309513,"InChI=1S/C20H28O4/c1-12-5-7-19(4)8-6-16-14(3)18(22)24-17(20(16,19)23)11-13(2)10-15(21)9-12/h5,13,17,23H,6-11H2,1-4H3/b12-5+/t13-,17-,19-,20-/m1/s1",696.0;1504.0;1268.0;1056.0;808.0,2,332.1987594,312384,C20H28O4,N,CC1=C2CC[C@@]3(C)C/C=C(\C)CC(=O)C[C@@H](C)C[C@@H](OC1=O)[C@]23O,83.0487442:[C5H6O]+H+;259.2067871:[C18H28O-H]+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,NOYREHSQSA,JVYXSCVDLGVIRM,225.4184938876292,83.0487442_20.0;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,JVYXSCVDLGVIRM-NOYREHSQSA-N,5,13
0.648999698456181,"InChI=1S/C20H28O4/c1-11(2)20(23)9-6-13-12(10-20)14(21)15-16-18(13,3)7-5-8-19(16,4)17(22)24-15/h10-11,13,15-16,23H,5-9H2,1-4H3",1056.0;1504.0;1268.0;1056.0;808.0,2,332.1987594,421435,C20H28O4,N,CC(C)C1(O)C=C2C(=O)C3OC(=O)C4(C)CCCC(C)(C2CC1)C34,83.0487442:[C5H7O]+;259.2067871:[C18H28O-H]+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,UGRRLQKVGXWATD,225.1590449858117,83.0487442_20.0;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,UGRRLQKVGXWATD-UHFFFAOYSA-N,5,13
0.648999698456181,"InChI=1S/C20H28O4/c1-12-14(21)18-8-5-13-16(2)6-4-7-20(13,24-15(16)22)17(18,3)9-10-19(12,23)11-18/h12-13,23H,4-11H2,1-3H3",1056.0;1504.0;1268.0;1056.0;808.0,2,332.1987594,476365,C20H28O4,N,CC1C(=O)C23CCC4C5(C)CCCC4(OC5=O)C2(C)CCC1(O)C3,83.0487442:[C5H7O]+;259.2067871:[C18H28O-H]+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,XIVUZYPXFVQYPC,225.1590449858117,83.0487442_20.0;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,XIVUZYPXFVQYPC-UHFFFAOYSA-N,5,13
0.6452242946645249,"InChI=1S/C20H28O4/c1-12(10-21)14-9-13-5-6-15-19(2,3)7-4-8-20(15,11-22)16(13)18(24)17(14)23/h9,11-12,15,21,23-24H,4-8,10H2,1-3H3",1044.0;1584.0;1684.0;696.0;708.0,2,332.1987594,455221,C20H28O4,N,CC(CO)c1cc2c(c(O)c1O)C1(C=O)CCCC(C)(C)C1CC2,83.0487442:[C5H7O]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,NHMZRDXUNAGYHM,223.8492349594169,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,NHMZRDXUNAGYHM-UHFFFAOYSA-N,5,13
0.6409595916205391,"InChI=1S/C20H28O4/c1-10(2)12-11(9-21)13-14(17(24)15(12)22)20(5)8-6-7-19(3,4)18(20)16(13)23/h9-10,16,18,22-24H,6-8H2,1-5H3",1324.0;1584.0;1684.0;796.0;708.0,2,332.1987594,388919,C20H28O4,N,CC(C)c1c(O)c(O)c2c(c1C=O)C(O)C1C(C)(C)CCCC21C,83.0487442:[C5H8O-H]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,IIYLPCIYUBWRSS,222.36967115250587,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,IIYLPCIYUBWRSS-UHFFFAOYSA-N,5,13
0.6361258587931404,"InChI=1S/C20H28O4/c1-12(21)23-16-7-5-14-13-4-6-17-20(3,11-9-18(22)24-17)15(13)8-10-19(14,16)2/h9,11,13-17H,4-8,10H2,1-3H3",1156.0;1080.0;1180.0;1256.0;808.0,2,332.1987594,354158,C20H28O4,N,CC(=O)OC1CCC2C3CCC4OC(=O)C=CC4(C)C3CCC12C,83.0487442:[C5H5O+H]+H+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;287.1651611:[C18H25O3-2H]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,NJHXENDODLZLSB,220.69269245787382,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,NJHXENDODLZLSB-UHFFFAOYSA-N,5,13
0.6356314527296232,"InChI=1S/C20H28O4/c1-13(2)11-16(21)12-15(4)9-5-7-14(3)8-6-10-17-18-20(23-18)24-19(17)22/h8-9,11,17-18,20H,5-7,10,12H2,1-4H3",348.0;1551.0;1056.0;1256.0;808.0,2,332.1987594,460564,C20H28O4,N,CC(C)=CC(=O)CC(C)=CCCC(C)=CCCC1C(=O)OC2OC21,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H27O]+;287.1651611:[C18H25O3-2H]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,NCGFJWTYZKCTJK,220.52116695892283,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,NCGFJWTYZKCTJK-UHFFFAOYSA-N,5,13
0.6331132189159675,"InChI=1S/C20H28O4/c1-18(2)15-6-7-20(11-21)13-10-24-9-12(13)4-5-16(20)19(15,3)8-14(22)17(18)23/h9-10,14-16,21-22H,4-8,11H2,1-3H3",1044.0;1056.0;1156.0;696.0;908.0,2,332.1987594,364612,C20H28O4,N,CC1(C)C(=O)C(O)CC2(C)C1CCC1(CO)c3cocc3CCC12,83.0487442:[C5H7O]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,UNIATPKUXHUSOL,219.6475099728218,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,UNIATPKUXHUSOL-UHFFFAOYSA-N,5,13
0.6331132189159675,"InChI=1S/C20H28O4/c1-11-9-20-7-4-13-18(2,6-5-15(22)19(13,3)10-21)14(20)8-12(11)16(23)17(20)24/h12-14,16,21,23H,1,4-10H2,2-3H3",1044.0;1056.0;1156.0;696.0;908.0,2,332.1987594,414313,C20H28O4,N,C=C1CC23CCC4C(C)(CO)C(=O)CCC4(C)C2CC1C(O)C3=O,83.0487442:[C5H7O]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,KNDILSYJEZUPHC,219.6475099728218,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,KNDILSYJEZUPHC-UHFFFAOYSA-N,5,13
0.6330946107860292,"InChI=1S/C20H28O4/c1-18(2)15-6-7-20(11-21)13-10-24-9-12(13)4-5-16(20)19(15,3)8-14(22)17(18)23/h9-10,15-17,21,23H,4-8,11H2,1-3H3",1056.0;1056.0;1156.0;696.0;908.0,2,332.1987594,369732,C20H28O4,N,CC1(C)C(O)C(=O)CC2(C)C3CCc4cocc4C3(CO)CCC12,83.0487442:[C5H7O]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,UWPBUVZNLJKNQJ,219.641054209012,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,UWPBUVZNLJKNQJ-UHFFFAOYSA-N,5,13
0.6328385431457224,"InChI=1S/C20H28O4/c1-11(2)12-8-13-14(9-15(12)22)20(4)7-5-6-19(3,10-21)18(20)17(24)16(13)23/h8-9,11,17-18,21-22,24H,5-7,10H2,1-4H3",1244.0;1056.0;1156.0;696.0;908.0,2,332.1987594,448118,C20H28O4,N,CC(C)c1cc2c(cc1O)C1(C)CCCC(C)(CO)C1C(O)C2=O,83.0487442:[C5H9O-2H]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,XFOWBLYDBYQWES,219.55221603931733,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,XFOWBLYDBYQWES-UHFFFAOYSA-N,5,13
0.6326739252871232,"InChI=1S/C20H28O4/c1-18-7-6-16-19(2,8-14(22)17(23)20(16,3)11-21)15(18)5-4-12-9-24-10-13(12)18/h9-10,15-17,21,23H,4-8,11H2,1-3H3",1392.0;1056.0;1156.0;696.0;908.0,2,332.1987594,374542,C20H28O4,N,CC12CCC3C(C)(CO)C(O)C(=O)CC3(C)C1CCc1cocc12,83.0487442:[C5H6O]+H+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,LSLWLOMYKHFTQT,219.49510476497005,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,LSLWLOMYKHFTQT-UHFFFAOYSA-N,5,13
0.6325765837058573,"InChI=1S/C20H28O4/c1-18-7-6-16-19(2,8-14(22)17(23)20(16,3)11-21)15(18)5-4-12-9-24-10-13(12)18/h9-10,14-16,21-22H,4-8,11H2,1-3H3",1492.0;1056.0;1156.0;696.0;908.0,2,332.1987594,448752,C20H28O4,N,CC1(CO)C(=O)C(O)CC2(C)C1CCC1(C)c3cocc3CCC12,83.0487442:[C5H8O-H]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,IABIEQUOUAZLEJ,219.46133381326183,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,IABIEQUOUAZLEJ-UHFFFAOYSA-N,5,13
0.6320592071617569,"InChI=1S/C20H28O4/c1-13(8-7-9-14(2)12-15(3)21)10-11-18-16(4)19(22)17(5)20(23-6)24-18/h7,9-10,12,15,21H,8,11H2,1-6H3",960.0;1332.0;1532.0;348.0;920.0,2,332.1987594,465172,C20H28O4,N,COc1oc(CC=C(C)CC=CC(C)=CC(C)O)c(C)c(=O)c1C,83.0487442:[C5H7O]+;257.1903992:[C18H24O]+H+;259.2067871:[C18H24O+2H]+H+;287.1651611:[C18H23O3]+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,ZMSSBNLNFAIVPK,219.28183910957426,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,ZMSSBNLNFAIVPK-UHFFFAOYSA-N,5,13
0.6274709764935036,"InChI=1S/C20H28O4/c1-12(2)14-9-13(10-21)16(18(24)17(14)23)20(5)8-6-7-19(3,4)15(20)11-22/h9-12,15,23-24H,6-8H2,1-5H3",796.0;2067.0;1967.0;796.0;708.0,2,332.1987594,482193,C20H28O4,N,CC(C)c1cc(C=O)c(C2(C)CCCC(C)(C)C2C=O)c(O)c1O,83.0487442:[C5H8O-H]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,VRACIFSOMXSHHB,217.6900330765422,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,VRACIFSOMXSHHB-UHFFFAOYSA-N,5,13
0.6268694616138967,"InChI=1S/C20H28O4/c1-12-11-16-20(3)14(18(22)24-16)5-4-6-15(20)19(12,2)9-7-13-8-10-23-17(13)21/h5,12-13,15-16H,4,6-11H2,1-3H3",1056.0;1516.0;1416.0;808.0;808.0,2,332.1987594,428420,C20H28O4,N,CC1CC2OC(=O)C3=CCCC(C1(C)CCC1CCOC1=O)C32C,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,AOIVVVYELQRCFE,217.4813480553331,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,AOIVVVYELQRCFE-UHFFFAOYSA-N,5,13
0.6247949500681448,"InChI=1S/C20H28O4/c1-12(21)24-18-6-5-16-15-4-3-13-11-14(22)7-10-20(13,23)17(15)8-9-19(16,18)2/h11,15-18,23H,3-10H2,1-2H3",1144.0;720.0;920.0;1056.0;1056.0,2,332.1987594,365390,C20H28O4,N,CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(O)C3CCC12C,83.0487442:[C5H5O+H]+H+;257.1903992:[C18H24O]+H+;259.2067871:[C18H24O+2H]+H+;287.1651611:[C18H23O3]+;287.2012024:[C19H27O2]+,UHFFFAOYSA,AEURCGYCQQYILP,216.7616327156116,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,AEURCGYCQQYILP-UHFFFAOYSA-N,5,13
0.6208039726509749,"InChI=1S/C20H28O4/c1-6-12(2)17(21)24-16-8-7-15-9-20(11-19(15,5)14(16)4)13(3)10-23-18(20)22/h6,14-16H,3,7-11H2,1-2,4-5H3",360.0;1539.0;1439.0;1056.0;808.0,2,332.1987594,438757,C20H28O4,N,C=C1COC(=O)C12CC1CCC(OC(=O)C(C)=CC)C(C)C1(C)C2,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,FJDDYDAPZXSWAP,215.37703320663263,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,FJDDYDAPZXSWAP-UHFFFAOYSA-N,5,13
0.6208039726509749,"InChI=1S/C20H28O4/c1-6-12(2)17(21)24-16-7-13(3)19(5)11-20(9-15(19)8-16)14(4)10-23-18(20)22/h6,13,15-16H,4,7-11H2,1-3,5H3",360.0;1539.0;1439.0;1056.0;808.0,2,332.1987594,454818,C20H28O4,N,C=C1COC(=O)C12CC1CC(OC(=O)C(C)=CC)CC(C)C1(C)C2,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,MWSPVJLLEYHEMD,215.37703320663263,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,MWSPVJLLEYHEMD-UHFFFAOYSA-N,5,13
0.6205585880279069,"InChI=1S/C20H28O4/c1-13-11-14-15-17(2,16(21)23-14)5-4-6-18(15,3)20(13)8-7-19(24-20)9-10-22-12-19/h9-10,13-15H,4-8,11-12H2,1-3H3",708.0;1516.0;1416.0;1056.0;808.0,2,332.1987594,352821,C20H28O4,N,CC1CC2OC(=O)C3(C)CCCC(C)(C23)C12CCC1(C=COC1)O2,83.0487442:[C5H6O]+H+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,OQLCWZJEAYGVQE,215.29190132211,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,OQLCWZJEAYGVQE-UHFFFAOYSA-N,5,13
0.6203352283275197,"InChI=1S/C20H28O4/c1-12-9-15(21)19(3)14(5-6-16-20(19,4)24-16)18(12,2)8-7-13-10-17(22)23-11-13/h10,12,14,16H,5-9,11H2,1-4H3",796.0;1516.0;1416.0;1056.0;808.0,2,332.1987594,456695,C20H28O4,N,CC1CC(=O)C2(C)C(CCC3OC32C)C1(C)CCC1=CC(=O)OC1,83.0487442:[C5H8O-H]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,PNEVRZLMZSOONE,215.21441059761952,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,PNEVRZLMZSOONE-UHFFFAOYSA-N,5,13
0.6198629906695097,"InChI=1S/C20H28O4/c1-13-10-14(21)16-17(2,3)6-5-7-18(16,4)20(13)9-8-19(24-20)11-15(22)23-12-19/h10,16H,5-9,11-12H2,1-4H3",1044.0;1516.0;1416.0;1056.0;808.0,2,332.1987594,349239,C20H28O4,N,CC1=CC(=O)C2C(C)(C)CCCC2(C)C12CCC1(COC(=O)C1)O2,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,SXOVHHHRXOYVGV,215.05057603754682,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,SXOVHHHRXOYVGV-UHFFFAOYSA-N,5,13
0.6198443825395714,"InChI=1S/C20H28O4/c1-12-9-16-20(3)14(18(22)24-16)5-4-6-15(20)19(12,2)8-7-13-10-17(21)23-11-13/h5,12-13,15-16H,4,6-11H2,1-3H3",1056.0;1516.0;1416.0;1056.0;808.0,2,332.1987594,379882,C20H28O4,N,CC1CC2OC(=O)C3=CCCC(C1(C)CCC1COC(=O)C1)C32C,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,DUNXJKRKMIDKNP,215.044120273737,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,DUNXJKRKMIDKNP-UHFFFAOYSA-N,5,13
0.6198443825395714,"InChI=1S/C20H28O4/c1-13-6-9-20-12-24-18(22)15(20)4-3-5-16(20)19(13,2)8-7-14-10-17(21)23-11-14/h4,13-14,16H,3,5-12H2,1-2H3",1056.0;1516.0;1416.0;1056.0;808.0,2,332.1987594,410900,C20H28O4,N,CC1CCC23COC(=O)C2=CCCC3C1(C)CCC1COC(=O)C1,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,TUFKWTIZKAZNKT,215.044120273737,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,TUFKWTIZKAZNKT-UHFFFAOYSA-N,5,13
0.6197168216860116,"InChI=1S/C20H28O4/c1-13-14(21)10-15-17(2,3)6-5-7-18(15,4)20(13)9-8-19(24-20)11-16(22)23-12-19/h10,13H,5-9,11-12H2,1-4H3",1144.0;1516.0;1416.0;1056.0;808.0,2,332.1987594,440766,C20H28O4,N,CC1C(=O)C=C2C(C)(C)CCCC2(C)C12CCC1(COC(=O)C1)O2,83.0487442:[C5H5O+H]+H+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,ZFRNHAGBHJLEEI,214.99986527634113,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,ZFRNHAGBHJLEEI-UHFFFAOYSA-N,5,13
0.6169120593693113,"InChI=1S/C20H28O4/c1-11(2)14-16(22)12-6-7-13-19(3,10-21)8-5-9-20(13,4)15(12)18(24)17(14)23/h11,13,21,23H,5-10H2,1-4H3",796.0;1420.0;1320.0;696.0;908.0,2,332.1987594,487316,C20H28O4,N,CC(C)C1=C(O)C(=O)C2=C(CCC3C(C)(CO)CCCC23C)C1=O,83.0487442:[C5H8O-H]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H24O2+2H]+H+,UHFFFAOYSA,DXYPTVWSUNHLCG,214.02680225929709,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;287.1651611_41.9;287.2012024_999.0,DXYPTVWSUNHLCG-UHFFFAOYSA-N,5,13
