Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.5966958402875784,"InChI=1S/C20H22O7/c1-18-8-14(11-4-7-25-9-11)27-17(23)20(18,24)6-5-19-10-26-16(22)12(19)2-3-13(21)15(18)19/h2-4,7,9,12-15,21,24H,5-6,8,10H2,1H3",1044.0;1044.0,2,374.136553,442728,C20H22O7,N,CC12CC(c3ccoc3)OC(=O)C1(O)CCC13COC(=O)C1C=CC(O)C32,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,BWLBOGNPHORSGB,39.59556449600922,193.08555603027344_513.9;194.0941162109375_56.8,BWLBOGNPHORSGB-UHFFFAOYSA-N,2,25
0.5966958402875784,"InChI=1S/C20H22O7/c1-24-17-8-13(3-4-15(17)22)19-20(23,10-21)14(9-25-19)6-12-2-5-16-18(7-12)27-11-26-16/h2-5,7-8,14,19,21-23H,6,9-11H2,1H3",1044.0;1044.0,2,374.136553,454962,C20H22O7,N,COc1cc(C2OCC(Cc3ccc4c(c3)OCO4)C2(O)CO)ccc1O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,BPMOVSBNVIDURE,39.59556449600922,193.08555603027344_513.9;194.0941162109375_56.8,BPMOVSBNVIDURE-UHFFFAOYSA-N,2,25
0.5966958402875784,"InChI=1S/C20H22O7/c1-25-17-8-12(3-5-15(17)21)7-14-11-27-19(23)20(14,24)10-13-4-6-16(22)18(9-13)26-2/h3-6,8-9,14,21-22,24H,7,10-11H2,1-2H3/t14-,20+/m1/s1",1044.0;1044.0,2,374.136553,551441,C20H22O7,N,COc1cc(C[C@@H]2COC(=O)[C@]2(O)Cc2ccc(O)c(OC)c2)ccc1O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,VLIAUNLRSA,ZITBJWXLODLDRH,39.59556449600922,193.08555603027344_513.9;194.0941162109375_56.8,ZITBJWXLODLDRH-VLIAUNLRSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-5-10(2)18(23)26-15-8-20(4)16(22)7-13(27-20)12(9-21)6-14-17(15)11(3)19(24)25-14/h5-7,14-15,17,21H,3,8-9H2,1-2,4H3/b10-5-,12-6-/t14-,15-,17+,20-/m1/s1",1056.0;1056.0,2,374.136553,302870,C20H22O7,N,C=C1C(=O)O[C@@H]2/C=C(/CO)C3=CC(=O)[C@@](C)(C[C@@H](OC(=O)/C(C)=C\C)[C@@H]12)O3,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,ZXRHVTAXSA,BMVJFNLJSZHNNS,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,BMVJFNLJSZHNNS-ZXRHVTAXSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-10-4-16-20-9-26-18(24)19(10,7-14(22)11-2-3-25-8-11)15(20)6-12(21)5-13(20)17(23)27-16/h2-3,5,8,12,14-16,18,21-22,24H,1,4,6-7,9H2",1056.0;1056.0,2,374.136553,352813,C20H22O7,N,C=C1CC2OC(=O)C3=CC(O)CC4C1(CC(O)c1ccoc1)C(O)OCC324,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,PNFZVLPHKKVBRI,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,PNFZVLPHKKVBRI-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-9(2)5-14(21)25-13-7-11-6-12(24-19(11)23)8-20(4)17(27-20)16-15(13)10(3)18(22)26-16/h5-6,12-13,15-17H,3,7-8H2,1-2,4H3",1056.0;1056.0,2,374.136553,353231,C20H22O7,N,C=C1C(=O)OC2C1C(OC(=O)C=C(C)C)CC1=CC(CC3(C)OC23)OC1=O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,HSTUUCOYVIWGLJ,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,HSTUUCOYVIWGLJ-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-18-8-13(10-7-14(22)26-16(10)23)27-19(18,2)5-6-20-9-25-17(24)11(20)3-4-12(21)15(18)20/h3-4,7,11,13-15,22H,5-6,8-9H2,1-2H3",1056.0;1056.0,2,374.136553,361535,C20H22O7,N,CC12CCC34COC(=O)C3C=CC(=O)C4C1(C)CC(C1=CC(O)OC1=O)O2,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,KTXCGCWZRHGKEO,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,KTXCGCWZRHGKEO-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-18-8-13(10-7-14(22)26-16(10)23)27-19(18,2)5-6-20-9-25-17(24)11(20)3-4-12(21)15(18)20/h3-4,7,11,13,15-16,23H,5-6,8-9H2,1-2H3",1056.0;1056.0,2,374.136553,362607,C20H22O7,N,CC12CCC34COC(=O)C3C=CC(=O)C4C1(C)CC(C1=CC(=O)OC1O)O2,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,OFFWVMVRJLULKC,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,OFFWVMVRJLULKC-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-6-9(2)18(23)25-13-8-20(5)14(21)7-12(27-20)10(3)16(22)17-15(13)11(4)19(24)26-17/h6-7,13,15-17,22H,3-4,8H2,1-2,5H3",1056.0;1056.0,2,374.136553,367747,C20H22O7,N,C=C1C2=CC(=O)C(C)(CC(OC(=O)C(C)=CC)C3C(=C)C(=O)OC3C1O)O2,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,LEMMNOMGQFFVKL,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,LEMMNOMGQFFVKL-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-5-10(2)18(23)25-14-6-12(9-21)13-7-16(22)20(4,27-13)8-15-17(14)11(3)19(24)26-15/h5-7,14-15,17,21H,3,8-9H2,1-2,4H3",1056.0;1056.0,2,374.136553,375077,C20H22O7,N,C=C1C(=O)OC2CC3(C)OC(=CC3=O)C(CO)=CC(OC(=O)C(C)=CC)C12,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,OOXCJIWYDZWSOO,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,OOXCJIWYDZWSOO-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-9-6-13(25-18(23)20(5)11(3)26-20)16-10(2)17(22)24-14(16)8-19(4)15(21)7-12(9)27-19/h6-7,11,13-14,16H,2,8H2,1,3-5H3",1056.0;1056.0,2,374.136553,385082,C20H22O7,N,C=C1C(=O)OC2CC3(C)OC(=CC3=O)C(C)=CC(OC(=O)C3(C)OC3C)C12,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,IJGHTANSNPLNNN,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,IJGHTANSNPLNNN-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-5-9(2)18(23)26-14-7-12(8-21)16-13(22)6-10(3)20(16,25)17-15(14)11(4)19(24)27-17/h5-6,14-15,17,21,25H,4,7-8H2,1-3H3",1056.0;1056.0,2,374.136553,399531,C20H22O7,N,C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC(CO)=C1C(=O)C=C(C)C12O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,HYMYBLVWMOWQIJ,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,HYMYBLVWMOWQIJ-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-24-16-5-3-11(7-14(16)21)18-13-9-26-19(20(13,23)10-27-18)12-4-6-17(25-2)15(22)8-12/h3-8,13,18-19,21-23H,9-10H2,1-2H3",1056.0;1056.0,2,374.136553,436711,C20H22O7,N,COc1ccc(C2OCC3(O)C(c4ccc(OC)c(O)c4)OCC23)cc1O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,JNNJGAAXLBQGKG,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,JNNJGAAXLBQGKG-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-6-9(2)18(23)26-17-15-11(4)19(24)25-13(15)8-20(5)14(21)7-12(27-20)10(3)16(17)22/h6-7,13,15-17,22H,3-4,8H2,1-2,5H3",1056.0;1056.0,2,374.136553,442796,C20H22O7,N,C=C1C2=CC(=O)C(C)(CC3OC(=O)C(=C)C3C(OC(=O)C(C)=CC)C1O)O2,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,XFJPQXBCMLVNGW,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,XFJPQXBCMLVNGW-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-18-8-12-19(2)11(16(21)24-12)4-3-6-20(19,27-18)26-15-13(18)17(22)25-14(15)10-5-7-23-9-10/h5,7,9,11-15H,3-4,6,8H2,1-2H3",1056.0;1056.0,2,374.136553,445436,C20H22O7,N,CC12CC3OC(=O)C4CCCC(OC5C(c6ccoc6)OC(=O)C51)(O2)C34C,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,XSUYRBLFYMCFCL,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,XSUYRBLFYMCFCL-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-10-6-14-17(11(2)18(22)25-14)15(26-19(23)12-4-5-24-9-12)8-20(3)16(27-20)7-13(10)21/h4-6,9,13-17,21H,2,7-8H2,1,3H3",1056.0;1056.0,2,374.136553,466621,C20H22O7,N,C=C1C(=O)OC2C=C(C)C(O)CC3OC3(C)CC(OC(=O)c3ccoc3)C12,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,WWQBWBDEAHIHFL,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,WWQBWBDEAHIHFL-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-24-16-7-11(3-5-14(16)21)18-13-9-26-10-20(13,23)19(27-18)12-4-6-15(22)17(8-12)25-2/h3-8,13,18-19,21-23H,9-10H2,1-2H3",1056.0;1056.0,2,374.136553,471981,C20H22O7,N,COc1cc(C2OC(c3ccc(O)c(OC)c3)C3(O)COCC23)ccc1O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,BQVYHVVERMVPBC,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,BQVYHVVERMVPBC-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-9-6-5-7-12-15(25-18(12)22)16(26-19(23)20(4)11(3)27-20)14-10(2)17(21)24-13(14)8-9/h7-8,11,13-16H,2,5-6H2,1,3-4H3",1056.0;1056.0,2,374.136553,472705,C20H22O7,N,C=C1C(=O)OC2C=C(C)CCC=C3C(=O)OC3C(OC(=O)C3(C)OC3C)C12,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,WRTAOKRTHZOKQC,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,WRTAOKRTHZOKQC-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-5-12(9-21)19(24)25-14-6-10(2)13-7-16(22)20(4,27-13)8-15-17(14)11(3)18(23)26-15/h5-7,14-15,17,21H,3,8-9H2,1-2,4H3",1056.0;1056.0,2,374.136553,483481,C20H22O7,N,C=C1C(=O)OC2CC3(C)OC(=CC3=O)C(C)=CC(OC(=O)C(=CC)CO)C12,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,AMFTWHJHJNACRE,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,AMFTWHJHJNACRE-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-9-6-14(25-18(23)10(2)12(4)21)17-11(3)19(24)26-15(17)8-20(5)16(22)7-13(9)27-20/h6-7,12,14-15,17,21H,2-3,8H2,1,4-5H3",1056.0;1056.0,2,374.136553,489959,C20H22O7,N,C=C(C(=O)OC1C=C(C)C2=CC(=O)C(C)(CC3OC(=O)C(=C)C13)O2)C(C)O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,IIUNTHCAPVZAJW,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,IIUNTHCAPVZAJW-UHFFFAOYSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-5-10(3)17(21)25-14-8-20-16(27-20)13(26-19(20)23)7-9(2)6-12-15(14)11(4)18(22)24-12/h5-6,12-16H,4,7-8H2,1-3H3/b9-6+,10-5-",1056.0;1056.0,2,374.136553,543781,C20H22O7,N,C=C1C(=O)OC2/C=C(\C)CC3OC(=O)C4(CC(OC(=O)/C(C)=C\C)C12)OC34,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,KWNZIKDBSA,ZCSBZYSQTANMFA,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,ZCSBZYSQTANMFA-KWNZIKDBSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-24-16-6-4-12(7-15(16)22)19-20(23)10-27-18(13(20)9-26-19)11-3-5-14(21)17(8-11)25-2/h3-8,13,18-19,21-23H,9-10H2,1-2H3/t13-,18-,19-,20-/m1/s1",1056.0;1056.0,2,374.136553,546384,C20H22O7,N,COc1ccc([C@H]2OC[C@@H]3[C@@H](c4ccc(O)c(OC)c4)OC[C@]23O)cc1O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,WNISUXOKSA,OWMPYYXNNYOVLE,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,OWMPYYXNNYOVLE-WNISUXOKSA-N,2,25
0.5934992891187673,"InChI=1S/C20H22O7/c1-24-16-7-11(3-5-14(16)21)18-13-9-26-19(20(13,23)10-27-18)12-4-6-15(22)17(8-12)25-2/h3-8,13,18-19,21-23H,9-10H2,1-2H3/t13-,18-,19+,20+/m0/s1",1056.0;1056.0,2,374.136553,549260,C20H22O7,N,COc1cc([C@H]2OC[C@H]3[C@H](c4ccc(O)c(OC)c4)OC[C@]23O)ccc1O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,YGHPHNMRSA,CICMVLOHBZPXIT,39.383447636088675,193.08555603027344_513.9;194.0941162109375_56.8,CICMVLOHBZPXIT-YGHPHNMRSA-N,2,25
0.5903556933324826,"InChI=1S/C20H22O7/c1-11-18(13-8-15(23-3)19(25-5)16(9-13)24-4)27-17-7-12(10-21)6-14(22-2)20(17)26-11/h6-11,18H,1-5H3",1068.0;1068.0,2,374.136553,416880,C20H22O7,N,COc1cc(C2Oc3cc(C=O)cc(OC)c3OC2C)cc(OC)c1OC,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,QXUIUNFQZDLKHB,39.17484479138771,193.08555603027344_513.9;194.0941162109375_56.8,QXUIUNFQZDLKHB-UHFFFAOYSA-N,2,25
0.5873390511416176,"InChI=1S/C20H22O7/c1-5-8(2)19(24)26-13-7-11(18(22)23)16-12(21)6-9(3)14(16)17-15(13)10(4)20(25)27-17/h5-6,10,13-15,17H,7H2,1-4H3,(H,22,23)",1060.0;1156.0,2,374.136553,430915,C20H22O7,N,CC=C(C)C(=O)OC1CC(C(=O)O)=C2C(=O)C=C(C)C2C2OC(=O)C(C)C12,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H15O3-H]+,UHFFFAOYSA,TZTNBBJNIUDTRA,38.974666338036656,193.08555603027344_513.9;194.0941162109375_56.8,TZTNBBJNIUDTRA-UHFFFAOYSA-N,2,25
0.5693938145835268,"InChI=1S/C20H22O7/c1-11-8-13(21)15-18(2,16(22)23)5-3-6-19(15)17(24)27-14(9-20(11,19)25)12-4-7-26-10-12/h4,7-8,10,14-15,25H,3,5-6,9H2,1-2H3,(H,22,23)",1156.0;1144.0,2,374.136553,383728,C20H22O7,N,CC1=CC(=O)C2C(C)(C(=O)O)CCCC23C(=O)OC(c2ccoc2)CC13O,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H15O3-H]+,UHFFFAOYSA,ZRYAAYNBOQSVBG,37.78385567109858,193.08555603027344_513.9;194.0941162109375_56.8,ZRYAAYNBOQSVBG-UHFFFAOYSA-N,2,25
0.5668211367622797,"InChI=1S/C20H22O7/c1-25-16-5-10(3-4-14(16)21)18-12-7-15(22)17(26-2)6-11(12)8-20(24)13(18)9-27-19(20)23/h3-7,13,18-19,21-24H,8-9H2,1-2H3",1144.0;1244.0,2,374.136553,465639,C20H22O7,N,COc1cc(C2c3cc(O)c(OC)cc3CC3(O)C(O)OCC23)ccc1O,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,OKCDYSZILXWATF,37.61313782170056,193.08555603027344_513.9;194.0941162109375_56.8,OKCDYSZILXWATF-UHFFFAOYSA-N,2,25
0.5662871054377158,"InChI=1S/C20H22O7/c1-11-13(21)7-18-10-26-17(23)20(18,24)5-2-3-15(18)19(11)8-14(27-16(19)22)12-4-6-25-9-12/h2,4-6,9,11,13-15,21,24H,3,7-8,10H2,1H3",1144.0;1256.0,2,374.136553,451651,C20H22O7,N,CC1C(O)CC23COC(=O)C2(O)C=CCC3C12CC(c1ccoc1)OC2=O,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,RUEXLEBYEMHZKY,37.57770055144161,193.08555603027344_513.9;194.0941162109375_56.8,RUEXLEBYEMHZKY-UHFFFAOYSA-N,2,25
0.5662871054377158,"InChI=1S/C20H22O7/c1-18(24)8-15(21)19-10-26-16(22)12(19)3-2-4-14(19)20(18)7-13(27-17(20)23)11-5-6-25-9-11/h3,5-6,9,13-15,21,24H,2,4,7-8,10H2,1H3",1144.0;1256.0,2,374.136553,459250,C20H22O7,N,CC1(O)CC(O)C23COC(=O)C2=CCCC3C12CC(c1ccoc1)OC2=O,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,YBKBTNNWTRNMQL,37.57770055144161,193.08555603027344_513.9;194.0941162109375_56.8,YBKBTNNWTRNMQL-UHFFFAOYSA-N,2,25
0.5662871054377158,"InChI=1S/C20H22O7/c1-18(24)8-15(21)19-10-26-16(22)12(19)3-2-4-14(19)20(18)7-13(27-17(20)23)11-5-6-25-9-11/h5-6,9,12-14,24H,2-4,7-8,10H2,1H3",1144.0;1256.0,2,374.136553,487944,C20H22O7,N,CC1(O)CC(=O)C23COC(=O)C2CCCC3C12CC(c1ccoc1)OC2=O,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,FDEIYBATZJRUJK,37.57770055144161,193.08555603027344_513.9;194.0941162109375_56.8,FDEIYBATZJRUJK-UHFFFAOYSA-N,2,25
0.5640943538302181,"InChI=1S/C20H22O7/c1-12(10-14-11-20(2,23)19(22)26-14)8-9-25-15-6-4-13-5-7-16(21)27-17(13)18(15)24-3/h4-8,14,23H,9-11H2,1-3H3",1156.0;1256.0,2,374.136553,367116,C20H22O7,N,COc1c(OCC=C(C)CC2CC(C)(O)C(=O)O2)ccc2ccc(=O)oc12,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,WIKPBGTZLCOVAL,37.432193859696355,193.08555603027344_513.9;194.0941162109375_56.8,WIKPBGTZLCOVAL-UHFFFAOYSA-N,2,25
0.5640943538302181,"InChI=1S/C20H22O7/c1-7-6-10(24-18(23)19(4)9(3)26-19)12-8(2)17(22)25-15(12)13-11(7)14(21)16-20(13,5)27-16/h9-13,15-16H,1-2,6H2,3-5H3",1156.0;1256.0,2,374.136553,406219,C20H22O7,N,C=C1CC(OC(=O)C2(C)OC2C)C2C(=C)C(=O)OC2C2C1C(=O)C1OC12C,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,MNFZQQPELKQKIN,37.432193859696355,193.08555603027344_513.9;194.0941162109375_56.8,MNFZQQPELKQKIN-UHFFFAOYSA-N,2,25
0.5640943538302181,"InChI=1S/C20H22O7/c1-11(2)3-4-12-5-13(21)7-17-19(12)16(23)10-20(25,27-17)9-15-6-14(22)8-18(24)26-15/h5-8,11,21-22,25H,3-4,9-10H2,1-2H3",1156.0;1256.0,2,374.136553,407749,C20H22O7,N,CC(C)CCc1cc(O)cc2c1C(=O)CC(O)(Cc1cc(O)cc(=O)o1)O2,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,WSKDFXRYQXJQNT,37.432193859696355,193.08555603027344_513.9;194.0941162109375_56.8,WSKDFXRYQXJQNT-UHFFFAOYSA-N,2,25
0.5640943538302181,"InChI=1S/C20H22O7/c1-11-8-13(25-19(11)22)9-20(2)15(27-20)10-24-14-6-4-12-5-7-16(21)26-17(12)18(14)23-3/h4-7,11,13,15H,8-10H2,1-3H3",1156.0;1256.0,2,374.136553,489942,C20H22O7,N,COc1c(OCC2OC2(C)CC2CC(C)C(=O)O2)ccc2ccc(=O)oc12,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,NMUNRSJTWXAARD,37.432193859696355,193.08555603027344_513.9;194.0941162109375_56.8,NMUNRSJTWXAARD-UHFFFAOYSA-N,2,25
0.5640943538302181,"InChI=1S/C20H22O7/c1-6-7(2)18(23)26-16-11-9(4)19(24)25-15(11)12-10(8(3)13(16)21)14(22)17-20(12,5)27-17/h6,11-13,15-17,21H,4H2,1-3,5H3",1156.0;1256.0,2,374.136553,500937,C20H22O7,N,C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)C(O)C(C)=C1C(=O)C3OC3(C)C12,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,SSZJJWREJFLVAC,37.432193859696355,193.08555603027344_513.9;194.0941162109375_56.8,SSZJJWREJFLVAC-UHFFFAOYSA-N,2,25
0.5614082262726127,"InChI=1S/C20H22O7/c1-5-10(2)19(24)26-16-7-12-14(27-20(16,3)4)8-15-17(18(12)23)13(22)6-11(9-21)25-15/h5-6,8,16,21,23H,7,9H2,1-4H3/b10-5-/t16-/m1/s1",1168.0;1268.0,2,374.136553,551912,C20H22O7,N,C/C=C(/C)C(=O)O[C@@H]1Cc2c(cc3oc(CO)cc(=O)c3c2O)OC1(C)C,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H11O3+2H]+H+,MGDKSHQASA,KKDRQZCQNSHBHY,37.25394770852424,193.08555603027344_513.9;194.0941162109375_56.8,KKDRQZCQNSHBHY-MGDKSHQASA-N,2,25
0.5607165970120828,"InChI=1S/C20H22O7/c1-8-4-12(22)20(25)18(3)10(8)5-13-19(7-21)11(6-14(23)26-13)9(2)15(24)16(27-20)17(18)19/h4,9-11,13,21,25H,5-7H2,1-3H3",1144.0;1392.0,2,374.136553,476328,C20H22O7,N,CC1=CC(=O)C2(O)OC3=C4C5(CO)C(CC1C42C)OC(=O)CC5C(C)C3=O,193.08555603027344:[C11H11O3+H]+H+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,UNIQAUSKHLEZCB,37.20805254863936,193.08555603027344_513.9;194.0941162109375_56.8,UNIQAUSKHLEZCB-UHFFFAOYSA-N,2,25
0.5517333100139162,"InChI=1S/C20H22O7/c1-18(24)8-15(21)19-10-26-17(23)20(18,19)5-2-3-13(19)12-7-14(27-16(12)22)11-4-6-25-9-11/h4,6,9,14-15,21,24H,2-3,5,7-8,10H2,1H3",1256.0;1156.0,2,374.136553,357967,C20H22O7,N,CC1(O)CC(O)C23COC(=O)C12CCCC3=C1CC(c2ccoc2)OC1=O,193.08555603027344:[C11H15O3-2H]+;194.0941162109375:[C11H15O3-H]+,UHFFFAOYSA,NHYOOBLOHJQOIO,36.61193925991485,193.08555603027344_513.9;194.0941162109375_56.8,NHYOOBLOHJQOIO-UHFFFAOYSA-N,2,25
0.5333659308691329,"InChI=1S/C20H22O7/c1-6-8(2)18(23)26-16-11(5)14-12(21)7-9(3)20(14,25)17-13(15(16)22)10(4)19(24)27-17/h6-7,13,15-17,22,25H,4H2,1-3,5H3",1308.0;1392.0,2,374.136553,360843,C20H22O7,N,C=C1C(=O)OC2C1C(O)C(OC(=O)C(C)=CC)C(C)=C1C(=O)C=C(C)C12O,193.08555603027344:[C11H12O3]+H+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,SLZLXIXUYNEOBA,35.39311603969696,193.08555603027344_513.9;194.0941162109375_56.8,SLZLXIXUYNEOBA-UHFFFAOYSA-N,2,25
0.5333659308691329,"InChI=1S/C20H22O7/c1-8(2)6-13(22)26-17-11(5)15-12(21)7-9(3)20(15,25)18-14(16(17)23)10(4)19(24)27-18/h6-7,14,16-18,23,25H,4H2,1-3,5H3",1308.0;1392.0,2,374.136553,459567,C20H22O7,N,C=C1C(=O)OC2C1C(O)C(OC(=O)C=C(C)C)C(C)=C1C(=O)C=C(C)C12O,193.08555603027344:[C11H12O3]+H+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,AGGJZXSACXUOJX,35.39311603969696,193.08555603027344_513.9;194.0941162109375_56.8,AGGJZXSACXUOJX-UHFFFAOYSA-N,2,25
0.5304572756322019,"InChI=1S/C20H22O7/c1-6-8(2)17(21)27-16-15-12(9(3)18(22)26-15)14-13(10(4)19(23)25-14)20(16,5)11-7-24-11/h6,11-16H,3-4,7H2,1-2,5H3",1404.0;1144.0,2,374.136553,409630,C20H22O7,N,C=C1C(=O)OC2C1C1OC(=O)C(=C)C1C(C)(C1CO1)C2OC(=O)C(C)=CC,193.08555603027344:[C11H12O3]+H+;194.0941162109375:[C11H15O3-H]+,UHFFFAOYSA,PKSTXAIOYAGNNT,35.20010338860315,193.08555603027344_513.9;194.0941162109375_56.8,PKSTXAIOYAGNNT-UHFFFAOYSA-N,2,25
0.5224313301045106,"InChI=1S/C20H22O7/c1-5-10(2)17(22)25-14-8-19(4)15(21)7-12(27-19)11(3)6-13-16(14)20(9-24-20)18(23)26-13/h5-7,13-14,16H,8-9H2,1-4H3",1404.0;1320.0,2,374.136553,461757,C20H22O7,N,CC=C(C)C(=O)OC1CC2(C)OC(=CC2=O)C(C)=CC2OC(=O)C3(CO3)C21,193.08555603027344:[C11H12O3]+H+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,IYLODBKNRRIKNH,34.66751740035494,193.08555603027344_513.9;194.0941162109375_56.8,IYLODBKNRRIKNH-UHFFFAOYSA-N,2,25
